,author,published,uploaded,likes,text
0,bruna Dullius,2021-02-11T21:25:06Z,2021-02-11T21:25:06Z,2,"boa tarde e sou <a href=""http://www.youtube.com/results?search_query=%23brunadullius"">#brunadullius</a> miha prmero  aula"
